"COD_DANE12","COLEGIO_SE","X","Y","P_Puntaje_2021","EVALUADOS_2021","Sector","CALENDARIO","GENERO","COD_LOCA","NATU_JUR","CLASE_TIPO","Categoria","Thombre_aprob","Tmujer_aprob","Thombre","Tmujer","ESTRATO","DENSITY","P_Puntaje_2019","EVALUADOS_2019","P_Puntaje_2020","EVALUADOS_2020","P_Puntaje_2022","EVALUADOS_2022"
111769004188,"COLEGIO HUNZA (IED)",-74.0831463397092,4.7233268619417,250.9615385,48,2,1,5,11,9,0,3,89.36,91.61,2.38,1.86,2,425.30735871,246.2379808,64,252.3740053,58,247.993311,69
111848002107,"LICEO DEL EJERCITO PATRIA SECTOR NORTE B LICEO COLOMBIA",-74.0588873597161,4.72626331630333,332.6923077,29,2,1,5,11,10,0,1,81.15,87.61,1.33,0.77,4,205.381426639,341.9230769,23,344.2307692,30,337.6923077,18
111848002522,"INSTITUTO PEDAGOGICO NACIONAL",-74.0347827902388,4.70417419332276,307.3076923,124,1,1,5,1,14,1,1,82.4,88.22,0.74,0.86,6,86.4054949959,303.0769231,106,301.5384615,108,309.6153846,111
111848002662,"COLEGIO USAQUEN (IED)",-74.0346347999823,4.7072084356205,257.0111214,166,2,1,5,1,9,0,2,82.4,88.22,0.74,0.86,6,86.4054949959,275.4072398,154,258.9548495,138,271.9824471,149
111848002689,"COLEGIO DIVINO MAESTRO (IED)",-74.0277372495666,4.73995808412931,247.6923077,91,2,1,5,1,9,0,3,90.44,92.7,0.94,0.63,3,264.024478433,250,123,248.4615385,114,261.9418386,123
111848003031,"COLEGIO CRISTOBAL COLON (IED)",-74.0258344498098,4.74164159110311,250.3846154,100,2,1,5,1,9,0,3,90.44,92.7,0.94,0.63,3,264.024478433,251.5384615,89,244.6153846,69,254.6153846,64
111848003910,"COLEGIO GENERAL SANTANDER (IED)",-74.0279320698972,4.73464935036583,241.9230769,46,2,1,5,1,9,0,3,90.44,92.7,0.94,0.63,3,264.024478433,238.0769231,61,250,47,247.6923077,71
111850000740,"COLEGIO FRANCISCO ANTONIO ZEA DE USME (IED)",-74.1211459799327,4.47435312676589,242.5961538,100,2,1,5,5,9,0,2,90.97,92.09,0.65,0.96,2,14.5828530921,257.4770642,109,263.0337886,107,258.8247863,108
111850001380,"COLEGIO EL CORTIJO - VIANEY (IED)",-74.1067038702128,4.51744307393298,249.2307692,46,2,1,5,5,9,0,3,88.12,90.7,1.22,0.92,2,257.824482571,250,70,248.4615385,47,255.7692308,52
111850001428,"COLEGIO ALMIRANTE PADILLA (IED)",-74.1119182302126,4.51228534357563,250.5340343,139,2,1,5,5,9,0,3,88.12,90.7,1.22,0.92,2,257.824482571,252.138009,135,252.4072082,143,246.464497,130
111850001461,"COLEGIO LOS TEJARES (IED)",-74.108477689861,4.51308346897189,239.8717949,45,2,1,5,5,9,0,3,88.12,90.7,1.22,0.92,2,257.824482571,233.7692308,40,248.1103679,46,239.9498328,46
111850001576,"COLEGIO FEDERICO GARCIA LORCA (IED)",-74.1071127797368,4.5071718779105,244.6153846,82,2,1,5,5,9,0,4,88.12,90.7,1.22,0.92,2,257.824482571,243.4615385,83,233.0769231,96,247.6923077,104
211001032501,"COLEGIO GABRIEL GARCIA MARQUEZ (IED)",-74.0929445097532,4.50913826638788,265,27,2,1,5,5,9,0,4,85.09,87.44,1.42,1.4,1,98.59041038,246.5384615,52,255.7692308,38,246.1538462,32
211001076958,"COLEGIO VILLAS DEL PROGRESO (IED)",-74.2007300701658,4.62554245188346,255.0526316,95,2,1,5,7,9,0,3,90.04,91.9,1.72,1.39,2,415.818720334,255.8055152,107,256.035503,104,259.5739065,102
211001094832,"COLEGIO CIUDAD DE VILLAVICENCIO (IED)",-74.104448729642,4.48545622564062,233.8461538,115,2,1,5,5,9,0,4,90.04,92.42,1.03,0.81,7,249.869014788,230.3846154,90,230,108,243.4615385,113
211102000201,"COLEGIO SAN BERNARDINO (IED)",-74.20424174002,4.61779185086883,231.2793235,141,2,1,5,7,9,0,3,84.88,88.09,2.51,1.63,1,73.5633952561,248.5585586,111,238.8335435,122,236.6951567,135
211102000243,"COLEGIO EL PORVENIR (IED)",-74.1836476195864,4.63585068178025,256.2840012,263,2,1,5,7,9,0,3,85.75,88.53,1.35,1.24,1,159.704707328,256.3521635,256,255.1368197,253,259.4691672,242
211102000995,"COLEGIO BOSANOVA (IED)",-74.1884874602662,4.62254874122289,245.2991453,99,2,1,5,7,9,0,3,90.04,91.9,1.72,1.39,2,415.818720334,249.3874644,81,254.4134615,80,253.4168956,112
211850000051,"COLEGIO GRAN YOMASA (IED)",-74.1095795597952,4.50816133305895,245.745405,113,2,1,5,5,9,0,3,88.12,90.7,1.22,0.92,2,257.824482571,249.4840525,82,257.5993238,91,248.1034483,87
211850000787,"COLEGIO TENERIFE - GRANADA SUR (IED)",-74.1078128098883,4.49863536078671,250,52,2,1,5,5,9,0,3,86.81,89.78,1.24,1.03,2,176.042047774,263.5502959,52,256.5384615,54,268.4615385,47
211850000981,"COLEGIO EL UVAL (IED)",-74.1052493199013,4.47759327792747,234.2307692,51,2,1,5,5,9,0,4,90.97,92.09,0.65,0.96,7,14.5828530921,233.5576923,32,232.6923077,46,246.1538462,44
211850001481,"COLEGIO FABIO LOZANO SIMONELLI (IED)",-74.1093045899783,4.53314736540137,245.9507347,89,2,1,5,5,9,0,3,85.98,90.14,3.24,1.96,2,125.347688223,245.8076923,80,255.5953635,73,249.7435897,87
311001000018,"COLEGIO GEORGE WILLIAMS",-74.0739691498683,4.61848774321291,302.3076923,18,1,1,5,13,1,1,1,0,0,0,0,3,115.892692369,301.5384615,16,295,19,331.1538462,14
311001000034,"LICEO RODRIGO ARENAS BETANCOURT",-74.175465300448,4.61728809009728,301.9230769,56,1,1,5,8,13,1,1,89.77,90.93,0.77,0.34,2,342.204666539,301.1538462,40,304.2307692,46,302.3076923,45
311001000158,"GIMNASIO COLOMBO ANDINO",-74.1561152496649,4.60617024305243,273.8461538,6,1,1,5,8,13,1,4,89.77,90.93,0.77,0.34,3,342.204666539,256.9230769,14,238.4615385,7,276.1538462,9
311001000221,"LICEO PEDAGOGICO",-74.0671627802506,4.65772227625797,251.9230769,5,1,1,5,12,13,1,2,86.15,87.97,2.14,2.55,3,198.262433299,260.7692308,7,253.0769231,8,282.6923077,10
311001000263,"COLEGIO GIMNASIO LA SALETTE",-74.056934210286,4.75236918170738,291.1538462,19,1,1,5,11,15,1,1,85.16,85.75,2.36,1.58,3,175.654664276,299.2307692,14,290,17,315,9
311001000298,"COLEGIO SANTA TERESITA",-74.1184512002686,4.62222949404966,288.4615385,19,1,1,5,16,13,1,3,83.87,86.73,2.25,2.06,3,233.05811403,261.5384615,24,259.2307692,21,278.0769231,11
311001000310,"COLEGIO GLENN DOMAN",-74.078949399922,4.62970379635735,303.4615385,27,1,1,5,13,15,1,2,0,0,0,0,4,115.892692369,282.6923077,23,297.6923077,16,280,20
311001000328,"COLEGIO DE MARIA AUXILIADORA",-74.0689234099355,4.6178050589036,311.5384615,62,1,1,1,3,3,1,1,77.16,78.83,2.11,1.79,4,40.214988777,320.3846154,47,319.6153846,56,307.3076923,58
311001000352,"COLEGIO ERNESTO GUHL",-74.1724326697955,4.63320807085126,270,9,1,1,5,8,13,1,3,85.22,88.65,0.77,0.71,2,548.796445738,263.0769231,11,263.0769231,19,286.1538462,12
311001000379,"COLEGIO NUESTRA SEÑORA DE LAS VICTORIAS",-74.1300217796058,4.56074962831316,266.1538462,24,1,1,5,6,3,1,2,89.89,90.56,1.58,1.27,2,176.315694126,273.0769231,33,268.4615385,20,288.0769231,31
311001000387,"COLEGIO MIXTO VILLA CAROLINA",-74.1950638396117,4.62113460312269,254.6153846,26,1,1,5,7,13,1,3,90.04,91.9,1.72,1.39,2,415.818720334,257.6923077,26,253.8461538,39,263.8461538,37
311001000441,"LICEO PARROQUIAL SAN JOSE",-74.1220619803498,4.56922829378795,266.5384615,54,1,1,5,18,11,1,2,88.95,90.75,1.5,1.23,3,356.98615353,284.6153846,33,268.0769231,47,291.5384615,36
311001000450,"COLEGIO HERMANAS MISIONERAS DE LA CONSOLATA",-74.0969536297808,4.59550561212864,293.8461538,46,1,1,5,14,3,1,1,89.19,94.87,1.44,0.88,3,224.909701485,301.9230769,29,301.9230769,55,311.1538462,48
311001000506,"COLEGIO CALASANZ LA ESMERALDA ESCOLAPIAS",-74.0905523096263,4.64764469582547,311.9230769,60,1,1,1,13,3,1,1,0,0,0,0,4,175.156915276,311.1538462,58,305.7692308,57,310,49
311001000514,"NUEVO COLEGIO LUSADI LTDA",-74.1438676604037,4.55054527159806,292.6923077,33,1,1,5,19,13,1,2,85.75,88.76,2.31,1.45,2,277.409159592,263.0769231,35,265.3846154,33,278.8461538,30
311001000531,"LICEO EL GRAN VIRREY",-74.1214140596713,4.70551395566315,303.8461538,79,1,1,5,10,15,1,1,88.37,90.06,0.65,0.54,3,268.783871617,299.6153846,72,288.4615385,78,309.2307692,85
311001000590,"LICEO CATOLICO CAMPESTRE",-74.0427946702218,4.79786658463413,325.3846154,11,1,1,5,11,15,1,1,0,0,0,0,6,1.36889875031,325.3846154,25,324.2307692,15,330.3846154,20
311001000689,"LICEO GOLDEN RULE",-74.1119321100821,4.74854833714281,290.7692308,26,1,1,5,11,13,1,1,88.41,91.53,1.65,1.17,2,306.418065453,285.3846154,29,300,26,305.7692308,26
311001000697,"LICEO LATINOAMERICANO",-74.0728130800814,4.61743113201128,317.3076923,26,1,1,5,13,13,1,1,0,0,0,0,4,115.892692369,297.6923077,23,283.4615385,33,316.5384615,22
311001000727,"LICEO SUPERIOR DE BOGOTA",-74.104502480337,4.5820431897985,310,39,1,1,5,18,15,1,1,85.55,88.15,2.43,1.92,3,226.849943649,302.6923077,60,304.6153846,55,305.7692308,48
311001000735,"COLEGIO COLSUBSIDIO NORTE",-74.0408509504072,4.73216005066461,312.3076923,62,1,1,5,1,2,1,1,71.05,78.32,0.26,0,7,152.267740971,322.3076923,63,310.7692308,60,305.7692308,69
311001000832,"GIMNASIO MODERNO",-74.0553619402482,4.65851118901414,343.0769231,79,1,1,3,2,8,1,1,91.04,95.48,3.73,3.17,5,62.2349627659,347.6923077,70,320,76,335.7692308,62
311001000841,"COLEGIO MONTFERRI",-74.1393020798717,4.64174653200239,276.1538462,52,1,1,5,8,13,1,2,83.76,86.76,1.54,1.09,3,249.0557781,293.0769231,53,277.3076923,43,279.6153846,54
311001000859,"CENTRO COMERCIAL DE EDUCACION MEDIA MARGARITA BOSCO",-74.1059519596587,4.6767076866631,308.8461538,56,1,1,1,10,3,1,1,85.69,90.75,1.54,0.83,3,211.322992578,320.3846154,54,301.5384615,67,321.9230769,55
311001000875,"COLEGIO DEL BOSQUE BILINGÜE",-74.0600755604441,4.75722241100773,295.7692308,19,1,1,5,11,5,1,1,0,0,0.93,1.55,5,109.005077287,319.6153846,10,315.3846154,15,313.8461538,22
311001000891,"COLEGIO INTEGRAL ERVID",-74.0671299297589,4.64261293883723,265.3846154,23,1,1,5,13,13,1,2,97.02,96.37,0.32,0.34,4,144.564855749,243.0769231,12,290.7692308,24,293.4615385,13
311001000921,"LICEO CULTURAL LUIS ENRIQUE OSORIO",-74.1944429097143,4.6239917072111,255.7692308,83,1,1,5,7,13,1,3,90.04,91.9,1.72,1.39,2,415.818720334,259.6153846,85,256.9230769,79,261.1538462,74
311001001022,"COLEGIO DEL ROSARIO DE SANTO DOMINGO",-74.0523255402647,4.64762588069902,334.6153846,40,1,1,1,2,3,1,1,96.53,93.22,2.08,5.08,2,130.403680685,328.0769231,65,342.3076923,48,340,40
311001001031,"GIMNASIO DEL CORAZON DE MARIA",-74.0775217604416,4.67256723130519,300.3846154,47,1,1,5,12,3,1,1,84.04,87.83,1.53,1.41,3,293.179189433,307.6923077,40,305.3846154,34,299.6153846,35
311001001049,"COLEGIO EL CARMEN TERESIANO",-74.1038324098986,4.5696080324173,305.7692308,102,1,1,5,18,13,1,1,86.88,91.34,1.16,0.9,3,235.877289564,301.9230769,86,295.7692308,84,315.3846154,101
311001001057,"COLEGIO PARROQUIAL SANTA ISABEL DE HUNGRIA",-74.1295696799812,4.59875974617922,297.6923077,135,1,1,5,16,11,1,1,88.22,90.96,1.52,1.14,3,225.660695821,303.4615385,136,297.6923077,130,298.8461538,142
311001001081,"COLEGIO DE LA PRESENTACION LAS FERIAS",-74.0858819298366,4.68559901131638,278.4615385,45,1,1,1,10,3,1,2,89.28,91.71,1.66,1.21,3,234.204297324,288.4615385,63,285.3846154,51,284.2307692,55
311001001090,"COLEGIO DE LA UNIVERSIDAD LIBRE",-74.1033481200441,4.66829824493976,306.9230769,129,1,1,5,10,5,1,1,0,0,0,0,7,15.2376041138,314.2307692,108,310.3846154,125,314.6153846,101
311001001111,"COLEGIO SAN FELIPE NERI",-74.0704773399685,4.66377323138877,303.0769231,56,1,1,5,12,3,1,1,86.15,87.97,2.14,2.55,3,198.262433299,287.6923077,83,293.0769231,64,311.1538462,44
311001001162,"COLEGIO PARROQUIAL NUESTRA SEÑORA DE LA VALVANERA",-74.1004847903817,4.58969646592731,273.8461538,53,1,1,5,15,11,1,2,89.95,91.17,2.27,2.12,3,217.137387873,289.6153846,54,267.3076923,50,278.8461538,46
311001001243,"LICEO DEL CARIBE",-74.1107830399679,4.61041351376678,300.3846154,90,1,1,5,16,13,1,2,84.59,87.95,1.74,1.17,3,237.134316238,281.9230769,65,299.2307692,57,310,79
311001001332,"COLEGIO DANILO CIFUENTES",-74.0998143902615,4.57034595179606,260.3846154,44,1,1,5,18,15,1,2,93.65,94.87,0.46,0.26,1,238.093314977,249.6153846,62,258.4615385,51,262.3076923,52
311001001391,"LICEO JULIO CESAR GARCIA",-74.0715996896946,4.59716117926449,278.0769231,47,1,1,5,17,5,1,2,90.04,91.9,1.49,0.78,2,116.952210302,282.3076923,43,280.3846154,42,291.5384615,43
311001001553,"COLEGIO HERMANOS BELTRAN",-74.1198020203176,4.56975186294535,250.7692308,29,1,1,5,18,13,1,3,88.95,90.75,1.5,1.23,3,356.98615353,255.3846154,22,266.9230769,29,251.9230769,23
311001001618,"LICEO PARROQUIAL SAN GREGORIO MAGNO",-74.0945211698578,4.60944874706502,303.8461538,58,1,1,5,14,11,1,2,83.83,87.28,2.3,2.21,3,115.75098835,282.3076923,50,289.2307692,54,298.8461538,50
311001001626,"GIMNASIO LOS ARRAYANES BILINGÜE",-74.0436264499878,4.79534942340839,306.5384615,100,1,1,5,11,15,1,1,0,0,0,0,7,1.36889875031,311.5384615,112,307.6923077,86,317.3076923,109
311001001642,"COLEGIO NUEVA GENERACION ALTAMIRA - CONGA",-74.0876823297358,4.54333970476476,256.9230769,38,1,1,5,4,5,1,3,86.73,89.65,1.45,0.98,2,265.121012922,253.8461538,32,241.9230769,26,261.5384615,38
311001001707,"CENTRO LESTONNAC - COMPAÑIA DE MARIA",-74.099050010193,4.70802201136365,301.1538462,45,1,1,1,10,3,1,1,82.38,87.15,1.55,1.06,7,395.72206025,297.3076923,67,292.6923077,70,300.3846154,49
311001001839,"LICEO HERMANO MIGUEL LA SALLE",-74.0801127200116,4.6625423997233,317.6923077,131,1,1,5,12,3,1,1,84.04,87.83,1.53,1.41,4,293.179189433,314.6153846,129,314.2307692,138,317.3076923,114
311001001871,"COLEGIO EL CARMELO",-74.0765205997355,4.63386525334938,292.3076923,43,1,1,5,13,3,1,1,97.02,96.37,0.32,0.34,4,144.564855749,300.3846154,54,291.1538462,40,315.7692308,41
311001001901,"COLEGIO AMERICANO DE BOGOTA",-74.0738787595878,4.63431791024828,316.9230769,186,1,1,5,13,5,1,1,0,0,0,0,4,115.892692369,324.6153846,173,310.7692308,154,311.9230769,167
311001001928,"COLEGIO NUEVO MONTESSORIANO",-74.125134770187,4.66516547714047,271.5384615,20,1,1,5,9,13,1,2,93.02,92.11,0,0,4,150.660579059,313.0769231,16,271.5384615,22,260.3846154,18
311001001952,"COLEGIO DEL SANTISIMO ROSARIO",-74.0735911702378,4.59515519013082,276.5384615,22,1,1,5,17,3,1,2,90.04,91.9,1.49,0.78,3,116.952210302,285.3846154,16,288.8461538,22,287.6923077,11
311001002070,"COLEGIO JORDAN DE SAJONIA",-74.0526625198874,4.64983790543567,326.9230769,56,1,1,5,2,3,1,1,96.53,93.22,2.08,5.08,7,130.403680685,333.4615385,58,315,44,338.4615385,40
311001002312,"COLEGIO MARILLAC",-74.0726847799976,4.65931753686575,277.3076923,67,1,1,1,12,3,1,2,86.15,87.97,2.14,2.55,3,198.262433299,273.4615385,42,272.3076923,27,281.9230769,47
311001002321,"COLEGIO PARROQUIAL SAN JUAN BAUTISTA DE LA SALLE",-74.0963556599237,4.5752768820664,308.8461538,36,1,1,5,18,3,1,1,86.88,91.34,1.16,0.9,3,235.877289564,307.6923077,35,309.6153846,44,315.3846154,36
311001002380,"INSTITUTO SAN IGNACIO DE LOYOLA",-74.1089691599496,4.58167347331391,308.0769231,55,1,1,5,18,3,1,1,85.55,88.15,2.43,1.92,3,226.849943649,318.4615385,62,301.9230769,64,303.4615385,72
311001002428,"COLEGIO NUEVO GIMNASIO",-74.0542780797388,4.66546605139323,314.6153846,13,1,1,1,2,8,1,1,91.04,95.48,3.73,3.17,5,62.2349627659,311.5384615,23,322.6923077,22,337.6923077,28
311001002452,"FUNDACION COLEGIO CLARA CASAS MORALES",-74.0293678795551,4.7463344698462,317.3076923,21,1,1,1,1,8,1,1,76.38,78.88,0,0,3,49.3969468097,317.3076923,26,301.5384615,13,302.3076923,26
311001002461,"COLEGIO BILINGÜE SAN JUAN DE DIOS",-74.0897026003856,4.57625493961532,296.5384615,73,1,1,5,4,3,1,2,80.01,83.14,1.6,1.1,3,199.075121954,272.3076923,101,289.6153846,62,300,49
311001002568,"COLEGIO NUESTRA SEÑORA DE LAS LAJAS",-74.0955849296644,4.60172877996087,270.7692308,34,1,1,5,14,13,1,2,89.19,94.87,1.44,0.88,3,224.909701485,285.3846154,31,282.6923077,24,292.6923077,32
311001002576,"COLEGIO FRANCISCANO DEL VIRREY SOLIS",-74.0467558202132,4.77277508592485,326.1538462,58,1,1,5,11,3,1,1,0,0,0.93,1.55,7,109.005077287,323.8461538,63,310.3846154,50,317.6923077,35
311001002762,"COLEGIO ARTEAGA MUÑOZ",-74.0988106998996,4.58212299088894,246.5384615,26,1,1,5,15,13,1,3,91.17,92.31,0.9,1.07,3,232.01141615,248.0769231,25,256.5384615,33,250,22
311001002843,"COLEGIO INTERAMERICANO",-74.0926009104452,4.57459692779108,286.5384615,88,1,1,5,4,8,1,2,80.01,83.14,1.6,1.1,3,199.075121954,280,86,273.8461538,99,293.8461538,80
311001002878,"COLEGIO SANTA CLARA",-74.076712060367,4.62495583810808,301.9230769,25,1,1,1,13,3,1,1,0,0,0,0,4,115.892692369,321.9230769,39,306.5384615,36,312.6923077,31
311001002908,"INSTITUTO NUESTRA SEÑORA DEL AMPARO",-74.1061404199171,4.66522734238927,242.3076923,2,1,1,1,10,8,1,3,0,0,0,0,2,15.2376041138,179.2307692,2,250.3846154,3,292.6923077,3
311001002991,"COLEGIO ADVENTISTA EMMANUEL",-74.0975492900693,4.58883155791847,284.2307692,34,1,1,5,15,3,1,1,89.95,91.17,2.27,2.12,3,217.137387873,299.2307692,26,293.0769231,24,300,21
311001003084,"FUNDACION COLEGIO MAYOR DE SAN BARTOLOME",-74.0760568202156,4.59694039780318,321.5384615,139,1,1,5,17,8,1,1,90.04,91.9,1.49,0.78,7,116.952210302,332.6923077,120,315.3846154,158,326.9230769,148
311001003271,"COLEGIO EUCARISTICO",-74.0412059502345,4.75028214044517,312.3076923,41,1,1,1,1,3,1,1,76.38,78.88,0,0,7,49.3969468097,316.1538462,35,308.4615385,34,316.9230769,47
311001003378,"GIMNASIO PEDAGOGICO NUESTRA SEÑORA DE FATIMA",-74.1416195302854,4.58996432977778,276.1538462,28,1,1,5,6,13,1,2,86.13,88.07,1.35,1.34,3,219.024920058,278.4615385,66,289.2307692,77,298.8461538,40
311001003483,"COLEGIO DE NUESTRA SEÑORA DEL ROSARIO",-74.1197651399836,4.62108701108257,330.7692308,65,1,1,5,16,3,1,1,83.87,86.73,2.25,2.06,3,233.05811403,329.6153846,87,323.8461538,70,326.1538462,69
311001003823,"COLEGIO SAN PIO X",-74.0640336902995,4.66652163355631,293.8461538,21,1,1,5,12,13,1,2,86.15,87.97,2.14,2.55,3,198.262433299,278.8461538,26,292.3076923,20,287.3076923,30
311001003891,"INSTITUTO SAN PABLO APOSTOL",-74.1130003704483,4.5846582788668,330,39,1,1,5,18,3,1,1,85.55,88.15,2.43,1.92,3,226.849943649,326.5384615,33,336.5384615,36,356.1538462,32
311001003963,"CENTRO EDUCATIVO DE NUESTRA SEÑORA DE LA PAZ",-74.113643849856,4.5888502268577,287.3076923,98,1,1,1,15,3,1,2,89.95,91.17,2.27,2.12,3,217.137387873,280.7692308,115,278.4615385,89,290.3846154,86
311001003971,"COLEGIO PARROQUIAL SAN CARLOS",-74.1301335803328,4.56645876863728,300,67,1,1,5,6,3,1,1,89.89,90.56,1.58,1.27,2,176.315694126,298.4615385,75,290,74,295.3846154,87
311001004021,"LICEO LA SABANA",-74.0596502997852,4.7577992041091,318.4615385,46,1,1,5,11,15,1,1,0,0,0.93,1.55,5,109.005077287,313.4615385,40,310,43,335.3846154,28
311001004064,"COLEGIO JAIME QUIJANO CABALLERO",-74.1543612297838,4.61922462975353,274.6153846,36,1,1,5,8,8,1,2,89.77,90.93,0.77,0.34,3,342.204666539,270.7692308,55,265.7692308,39,266.9230769,40
311001004234,"COLEGIO FERNANDO V DE ARAGON Y CASTILLA",-74.1333609199248,4.59497619767482,273.0769231,8,1,1,5,16,13,1,3,88.22,90.96,1.52,1.14,3,225.660695821,253.8461538,16,240.3846154,14,249.2307692,8
311001004374,"COLEGIO COOPERATIVO DE TIMIZA",-74.1507395800877,4.60866178885696,295,62,1,1,5,8,4,1,2,89.77,90.93,0.77,0.34,7,342.204666539,284.2307692,52,270,53,294.6153846,53
311001004471,"COLEGIO DE NUESTRA SEÑORA DEL PILAR",-74.0752726897872,4.65073534437391,305.3846154,83,1,1,5,13,3,1,1,97.02,96.37,0.32,0.34,4,144.564855749,302.6923077,89,299.2307692,94,311.1538462,68
311001004528,"LICEO DE CERVANTES EL RETIRO",-74.0494080700384,4.6645527703054,327.3076923,50,1,1,3,2,3,1,1,0,0,0,0,6,91.5624103635,326.5384615,52,317.6923077,46,332.3076923,31
311001004706,"COLEGIO DEL SAGRADO CORAZON DE JESUS BETHLEMITAS",-74.0587686698092,4.64958366918336,308.4615385,90,1,1,5,2,3,1,1,96.53,93.22,2.08,5.08,4,130.403680685,332.3076923,111,320,80,328.4615385,51
311001004820,"FUNDACION INSTITUTO TECNOLOGICO DEL SUR",-74.1345600603364,4.58294160455431,289.6153846,164,1,1,5,6,8,1,2,86.13,88.07,1.35,1.34,2,219.024920058,284.6153846,207,285,197,297.6923077,163
311001004846,"COLEGIO BILINGUE JOSE ALLAMANO",-74.119188959662,4.62051739270884,328.0769231,94,1,1,5,16,3,1,1,83.87,86.73,2.25,2.06,3,233.05811403,322.6923077,68,327.6923077,68,327.6923077,95
311001004871,"COLEGIO INTERAMERICANO",-74.1477406596146,4.56245297481583,270,32,1,1,5,19,8,1,3,88.91,90.92,0.5,0.35,2,426.716438139,243.0769231,27,270,23,275.7692308,19
311001004897,"COLEGIO NUESTRA SEÑORA DE FATIMA POLINAL",-74.1368471297272,4.59125835116569,293.4615385,101,1,1,5,6,14,1,1,86.13,88.07,1.35,1.34,3,219.024920058,283.8461538,137,291.1538462,85,287.6923077,113
311001004986,"COLEGIO NUESTRA SEÑORA DE LA SABIDURIA",-74.0980302902932,4.57802241986273,297.6923077,58,1,1,5,18,3,1,1,86.88,91.34,1.16,0.9,3,235.877289564,298.4615385,48,294.2307692,42,308.0769231,58
311001005109,"COLEGIO COOPERATIVO MONSEÑOR ISMAEL PERDOMO",-74.1677135797578,4.58819301167028,277.3076923,108,1,1,5,19,4,1,2,84.64,88.63,2.12,1.45,2,293.036581025,276.1538462,100,275.3846154,93,274.6153846,87
311001005168,"INSTITUTO SUPERIOR COOPERATIVO",-74.0958861204062,4.69932327017533,287.3076923,31,1,1,5,10,4,1,2,82.38,87.15,1.55,1.06,3,395.72206025,290.3846154,35,269.2307692,25,280.3846154,23
311001005176,"LICEO NAVARRA",-74.1173473001418,4.66602784761439,365.7692308,45,1,1,5,9,15,1,1,93.02,92.11,0,0,4,150.660579059,368.0769231,45,359.6153846,44,353.8461538,56
311001005222,"LICEO ROCELY",-74.0571504599277,4.76635804563966,283.8461538,14,1,1,5,11,15,1,2,0,0,0.93,1.55,5,109.005077287,281.5384615,9,270.7692308,14,301.9230769,8
311001005231,"INSTITUTO MARSELLA",-74.130625499579,4.63228057586075,283.8461538,31,1,1,5,8,13,1,1,87.24,91.13,0.93,0.88,3,75.7247030708,296.1538462,25,301.9230769,30,311.9230769,20
311001005249,"LICEO LA ESPAÑOLA GABRIEL ANZOLA GOMEZ",-74.0928191597367,4.70479565538025,282.3076923,14,1,1,5,10,13,1,2,82.38,87.15,1.55,1.06,3,395.72206025,296.5384615,12,260,16,283.0769231,22
311001005273,"INSTITUTO HENAO Y ARRUBLA",-74.0916849899782,4.68805751340363,261.9230769,30,1,1,5,10,15,1,2,89.28,91.71,1.66,1.21,3,234.204297324,283.8461538,40,264.2307692,52,300,14
311001005311,"COLEGIO PEDRO DE HEREDIA",-74.1324849897593,4.56592872555462,284.6153846,23,1,1,5,6,13,1,2,89.89,90.56,1.58,1.27,2,176.315694126,273.0769231,31,265.3846154,27,296.1538462,22
311001005451,"INSTITUTO DE BACHILLERATO TECNICO COMERCIAL PITAGORAS",-74.0732754097205,4.59772408007918,236.9230769,24,1,1,5,17,13,1,3,90.04,91.9,1.49,0.78,2,116.952210302,256.5384615,32,245,29,250.7692308,32
311001005508,"COLEGIO PARROQUIAL ADVENIAT",-74.0919401896723,4.55108462472156,295,65,1,1,5,4,11,1,2,86.73,89.65,1.45,0.98,2,265.121012922,282.6923077,66,288.4615385,58,296.9230769,66
311001005681,"COLEGIO ATENIENSE",-74.1599554998938,4.62203434744662,262.6923077,27,1,1,5,8,13,1,2,80.82,83.88,1.97,1.42,3,285.522465006,258.0769231,23,269.6153846,28,262.6923077,32
311001005737,"COLEGIO COOPERATIVO DEL MAGISTERIO DE CUNDINAMARCA",-74.0966238600366,4.58224226403796,280.3846154,38,1,1,5,15,4,1,2,91.17,92.31,0.9,1.07,3,232.01141615,281.1538462,39,280,49,291.9230769,34
311001005931,"COLEGIO SAN JOSE",-74.0921975596961,4.61235959303186,317.6923077,110,1,1,1,14,13,1,1,83.83,87.28,2.3,2.21,3,115.75098835,308.4615385,140,306.1538462,108,308.0769231,94
311001006032,"EXTERNADO PORFIRIO BARBA JACOB",-74.1300462200698,4.56585552671027,277.3076923,70,1,1,5,6,13,1,2,89.89,90.56,1.58,1.27,2,176.315694126,291.9230769,63,276.1538462,71,289.2307692,96
311001006067,"GIMNASIO CHARLES DE GAULLE",-74.0460647498584,4.80062183680271,256.9230769,13,1,1,5,11,16,1,2,0,0,0,0,6,1.36889875031,303.4615385,15,278.0769231,23,281.1538462,4
311001006130,"INSTITUTO INFANTIL Y JUVENIL",-74.1383892900334,4.67466893144602,311.9230769,108,1,1,5,9,15,1,1,84.16,87.77,0.82,0.56,3,276.94015566,308.8461538,89,313.8461538,86,311.9230769,106
311001006351,"COLEGIO TIRSO DE MOLINA",-74.0729053298746,4.59799043301973,270.7692308,20,1,1,5,17,13,1,2,90.92,92.98,1.53,0.81,2,79.8093059287,260.7692308,22,282.6923077,12,280.7692308,23
